step,w,k,output_code,dict_index,dict_symbol
14362,ularised ,i,13914,14617,ularised i
14363,in the 1960,s,9583,14618,in the 1960s
14364,s with the ,r,14152,14619,s with the r
14365,releas,e,14388,14620,release
14366,e of Letras,e,13918,14621,e of Letrase
14367,et sheet,s,12689,14622,et sheets
14368,s contain,i,14156,14623,s containi
14369,ing Lorem Ipsum pa,s,11627,14624,ing Lorem Ipsum pas
14370,"ssages, and m",o,14394,14625,"ssages, and mo"
14371,ore recentl,y,13685,14626,ore recently
14372,y with de,s,12695,14627,y with des
14373,sktop publishing ,s,12528,14628,sktop publishing s
14374,software like A,l,14164,14629,software like Al
14375,ldus Page,M,8635,14630,ldus PageM
14376,Maker inc,l,12182,14631,Maker incl
14377,luding ve,r,11914,14632,luding ver
14378,rsions of ,L,12702,14633,rsions of L
14379,"Lorem Ipsum.
It i",s,12960,14634,"Lorem Ipsum.
It is"
14380,s a long ,e,9356,14635,s a long e
14381,established f,a,13458,14636,established fa
14382,act that a rea,d,14221,14637,act that a read
14383,der will b,e,13936,14638,der will be
14384,e distracted b,y,14223,14639,e distracted by
14385,y the readable, ,13018,14640,y the readable 
14386, content of a, ,12711,14641, content of a 
14387, page when look,i,13021,14642, page when looki
14388,ing at its layou,t,13219,14643,ing at its layout
14389,t. The point o,f,14229,14644,t. The point of
14390,f using Lo,r,12253,14645,f using Lor
14391,rem Ipsum is that it, ,13945,14646,rem Ipsum is that it 
14392, has a more-o,r,12255,14647, has a more-or
14393,r-less norma,l,12976,14648,r-less normal
14394,l distributi,o,12257,14649,l distributio
14395,on of letters,",",10822,14650,"on of letters,"
14396,", as opposed", ,14188,14651,", as opposed "
14397, to using 'Co,n,14423,14652, to using 'Con
14398,"ntent here, conte",n,14190,14653,"ntent here, conten"
14399,"nt here',", ,14003,14654,"nt here', "
14400, making it look li,k,13955,14655, making it look lik
14401,ke readable, ,9320,14656,ke readable 
14402, Englis,h,13530,14657, English
14403,h. Many des,k,13769,14658,h. Many desk
14404,ktop publishing p,a,13959,14659,ktop publishing pa
14405,ackages and ,w,14430,14660,ackages and w
14406,web page edito,r,14198,14661,web page editor
14407,rs now use L,o,10608,14662,rs now use Lo
14408,orem Ipsum as their, ,11180,14663,orem Ipsum as their 
14409, defaul,t,10610,14664, default
14410,"t model text, ",a,14014,14665,"t model text, a"
14411,and a search fo,r,14252,14666,and a search for
14412,r 'lorem ip,s,14437,14667,r 'lorem ips
14413,sum' will unco,v,14205,14668,sum' will uncov
14414,ver many web si,t,14018,14669,ver many web sit
14415,tes still in ,t,12541,14670,tes still in t
14416,their infancy,.,13783,14671,their infancy.
14417,. Various v,e,13053,14672,. Various ve
14418,ersions have ev,o,14443,14673,ersions have evo
14419,olved over th,e,13548,14674,olved over the
14420,"e years, s",o,9412,14675,"e years, so"
14421,ometimes by a,c,13977,14676,ometimes by ac
14422,"ccident, someti",m,14496,14677,"ccident, sometim"
14423,mes on p,u,13740,14678,mes on pu
14424,urpose (injecte,d,14449,14679,urpose (injected
14425,d humour ,a,12551,14680,d humour a
14426,"and the like).
I",t,13012,14681,"and the like).
It"
14427,t is a long est,a,14452,14682,t is a long esta
14428,ablished fa,c,13262,14683,ablished fac
14429,ct that a rea,d,13212,14684,ct that a read
14430,der will be, ,14638,14685,der will be 
14431, distracted b,y,10577,14686, distracted by
14432,y the readable ,c,14640,14687,y the readable c
14433,content of a page, ,13701,14688,content of a page 
14434, when looking a,t,13514,14689, when looking at
14435,t its layout,.,11157,14690,t its layout.
14436,. The point o,f,14461,14691,. The point of
14437,f using Lor,e,14645,14692,f using Lore
14438,em Ipsum is that ,i,14231,14693,em Ipsum is that i
14439,it has a mor,e,13519,14694,it has a more
14440,e-or-less n,o,13947,14695,e-or-less no
14441,ormal distri,b,14234,14696,ormal distrib
14442,bution of let,t,14467,14697,bution of lett
14443,"ters, as opp",o,10595,14698,"ters, as oppo"
14444,osed to usin,g,11994,14699,osed to using
14445,g 'Content, ,12208,14700,g 'Content 
14446," here, conte",n,14471,14701," here, conten"
14447,"nt here', ",m,14654,14702,"nt here', m"
14448,making it look l,i,14426,14703,making it look li
14449,ike readable, ,13956,14704,ike readable 
14450, English,.,14657,14705, English.
14451,. Many desktop, ,14476,14706,. Many desktop 
14452, publishing ,p,11730,14707, publishing p
14453,packages and web p,a,14246,14708,packages and web pa
14454,age editors n,o,10895,14709,age editors no
14455,ow use Lore,m,13042,14710,ow use Lorem
14456,m Ipsum as thei,r,13487,14711,m Ipsum as their
14457,r default, ,14013,14712,r default 
14458," model text, a",n,14251,14713," model text, an"
14459,nd a search ,f,13966,14714,nd a search f
14460,for 'lorem ip,s,14016,14715,for 'lorem ips
14461,sum' will uncov,e,14668,14716,sum' will uncove
14462,er many web s,i,14439,14717,er many web si
14463,ites still i,n,14019,14718,ites still in
14464,n their infan,c,14490,14719,n their infanc
14465,cy. Various ve,r,14442,14720,cy. Various ver
14466,rsions have e,v,13974,14721,rsions have ev
14467,volved over t,h,14444,14722,volved over th
14468,"he years, som",e,14494,14723,"he years, some"
14469,etimes by acc,i,14446,14724,etimes by acci
14470,"ident, someti",m,14264,14725,"ident, sometim"
14471,mes on pu,r,14678,14726,mes on pur
14472,rpose (injecte,d,14216,14727,rpose (injected
14473,d humour a,n,14680,14728,d humour an
14474,"nd the like).
T",h,12811,14729,"nd the like).
Th"
14475,here are ma,n,12553,14730,here are man
14476,ny varia,t,13065,14731,ny variat
14477,tions of p,a,13797,14732,tions of pa
14478,assages of ,L,9738,14733,assages of L
14479,Lorem Ipsum avail,a,12300,14734,Lorem Ipsum availa
14480,"able, but t",h,14274,14735,"able, but th"
14481,he major,i,11211,14736,he majori
14482,ity have s,u,14276,14737,ity have su
14483,uffere,d,9432,14738,uffered
14484,d altera,t,14278,14739,d alterat
14485,tion in s,o,13805,14740,tion in so
14486,"ome form, ",b,14042,14741,"ome form, b"
14487,by inject,e,13807,14742,by injecte
14488,"ed humour, o",r,14514,14743,"ed humour, or"
14489,r randomis,e,13809,14744,r randomise
14490,ed words w,h,14284,14745,ed words wh
14491,hich don',t,11223,14746,hich don't
14492,t look even s,l,13083,14747,t look even sl
14493,lightly b,e,14287,14748,lightly be
14494,elievab,l,10944,14749,elievabl
14495,le. If y,o,14521,14750,le. If yo
14496,ou are go,i,13336,14751,ou are goi
14497,ing to use ,a,11507,14752,ing to use a
14498,a passage ,o,11232,14753,a passage o
14499,"of Lorem Ipsum, you", ,14525,14754,"of Lorem Ipsum, you "
14500, need t,o,13341,14755, need to
14501,o be su,r,12841,14756,o be sur
14502,re there ,i,13343,14757,re there i
14503,isn't any,t,11791,14758,isn't anyt
14504,thing emb,a,9774,14759,thing emba
14505,arrassing ,h,14300,14760,arrassing h
14506,hidden in, ,11518,14761,hidden in 
14507, the middle, ,12591,14762, the middle 
14508, of text., ,13591,14763, of text. 
14509, All the, ,13351,14764, All the 
14510, Lorem Ipsum gen,e,14067,14765, Lorem Ipsum gene
14511,erators on t,h,13594,14766,erators on th
14512,he Internet, ,14069,14767,he Internet 
14513, tend to rep,e,13355,14768, tend to repe
14514,eat prede,f,13837,14769,eat predef
14515,fined chu,n,12601,14770,fined chun
14516,nks as ne,c,11808,14771,nks as nec
14517,"cessary, ",m,12861,14772,"cessary, m"
14518,making this, ,11533,14773,making this 
14519, the first tr,u,14316,14774, the first tru
14520,ue gener,a,9796,14775,ue genera
14521,ator, ,5436,14776,ator 
14522, on the Internet,.,14308,14777, on the Internet.
14523,. It uses a di,c,14081,14778,. It uses a dic
14524,ctionary ,o,13119,14779,ctionary o
14525,of over 2,0,10697,14780,of over 20
14526,00 Latin w,o,13121,14781,00 Latin wo
14527,"ords, comb",i,11821,14782,"ords, combi"
14528,ined with a h,a,14326,14783,ined with a ha
14529,andful of, ,14558,14784,andful of 
14530, model sent,e,14328,14785, model sente
14531,ence str,u,13128,14786,ence stru
14532,"uctures,", ,14091,14787,"uctures, "
14533, to genera,t,14562,14788, to generat
14534,te ,L,3450,14789,te L
14535,Lorem Ipsum which l,o,13622,14790,Lorem Ipsum which lo
14536,ooks rea,s,9511,14791,ooks reas
14537,sonable., ,14566,14792,sonable. 
14538, The gen,e,10714,14793, The gene
14539,erated L,o,14098,14794,erated Lo
14540,orem Ipsum is theref,o,13137,14795,orem Ipsum is therefo
14541,ore always, ,14100,14796,ore always 
14542, free from ,r,14571,14797, free from r
14543,repetition,",",9827,14798,"repetition,"
14544,", injecte",d,12375,14799,", injected"
14545,d humour,",",8882,14800,"d humour,"
14546,", or non-c",h,12377,14801,", or non-ch"
14547,haracter,i,11012,14802,haracteri
14548,istic word,s,12379,14803,istic words
14549,s etc,.,12639,14804,s etc.
14550,".

Lorem Ip",s,12381,14805,".

Lorem Ips"
14551,sum is, ,13756,14806,sum is 
14552, sim,p,3489,14807, simp
14553,ply dummy ,t,14580,14808,ply dummy t
14554,text of ,t,13639,14809,text of t
14555,the prin,t,14582,14810,the print
14556,ting and ,t,13880,14811,ting and t
14557,typesetting ,i,12124,14812,typesetting i
14558,industry. Lorem ,I,14115,14813,industry. Lorem I
14559,Ipsum h,a,7141,14814,Ipsum ha
14560,as been th,e,14117,14815,as been the
14561,e indust,r,14588,14816,e industr
14562,ry's ,s,12652,14817,ry's s
14563,standard d,u,12910,14818,standard du
14564,ummy text eve,r,14591,14819,ummy text ever
14565,r since ,t,14359,14820,r since t
14566,"the 1500s, ",w,13650,14821,"the 1500s, w"
14567,when an un,k,14361,14822,when an unk
14568,known p,r,12136,14823,known pr
14569,rinter too,k,14363,14824,rinter took
14570,k a gall,e,12403,14825,k a galle
14571,ey of type, ,14128,14826,ey of type 
14572, and scram,b,13656,14827, and scramb
14573,bled it to ,m,13896,14828,bled it to m
14574,make a type ,s,14368,14829,make a type s
14575,specimen, ,11876,14830,specimen 
14576, book. ,I,9561,14831, book. I
14577,It has sur,v,14604,14832,It has surv
14578,vived not on,l,13901,14833,vived not onl
14579,ly five c,e,13423,14834,ly five ce
14580,"enturies,", ,14139,14835,"enturies, "
14581, but also, ,13425,14836, but also 
14582, the leap into, ,14609,14837, the leap into 
14583, electr,o,11055,14838, electro
14584,onic type,s,14611,14839,onic types
14585,"setting,", ,10185,14840,"setting, "
14586, remaining ess,e,14145,14841, remaining esse
14587,entially un,c,14614,14842,entially unc
14588,changed. ,I,13186,14843,changed. I
14589,It was po,p,13434,14844,It was pop
14590,pularised, ,14149,14845,pularised 
14591, in the 1960,s,13915,14846, in the 1960s
14592,s with the r,e,14619,14847,s with the re
14593,elea,s,9267,14848,eleas
14594,se of Letr,a,14389,14849,se of Letra
14595,aset shee,t,12170,14850,aset sheet
14596,ts contai,n,13442,14851,ts contain
14597,ning Lorem ,I,14392,14852,ning Lorem I
14598,Ipsum ,p,1853,14853,Ipsum p
14599,"passages, and more ",r,12950,14854,"passages, and more r"
14600,recentl,y,8629,14855,recently
14601,y with des,k,14627,14856,y with desk
14602,ktop publishing so,f,13687,14857,ktop publishing sof
14603,ftware li,k,10794,14858,ftware lik
14604,ke Aldus P,a,13689,14859,ke Aldus Pa
14605,ageMaker ,i,8301,14860,ageMaker i
14606,including, ,14167,14861,including 
14607, versions o,f,8639,14862, versions of
14608,"f Lorem Ipsum.
I",t,9607,14863,"f Lorem Ipsum.
It"
14609,t is a long esta,b,14682,14864,t is a long estab
14610,blished fact th,a,13934,14865,blished fact tha
14611,at a reader, ,14173,14866,at a reader 
14612, will be distra,c,13510,14867, will be distrac
14613,cted by the re,a,12764,14868,cted by the rea
14614,adable conten,t,13463,14869,adable content
14615,t of a page, ,14411,14870,t of a page 
14616, when looking at, ,14689,14871, when looking at 
14617, its layout,.,10873,14872, its layout.
14618,. The point of, ,14691,14873,. The point of 
14619, using Lorem, ,12512,14874, using Lorem 
14620, Ipsum is tha,t,11987,14875, Ipsum is that
14621,t it has a mo,r,14183,14876,t it has a mor
14622,re-or-less nor,m,14465,14877,re-or-less norm
14623,mal distribut,i,12462,14878,mal distributi
14624,ion of letter,s,12978,14879,ion of letters
14625,"s, as opposed", ,12464,14880,"s, as opposed "
14626, to using 'Con,t,14652,14881, to using 'Cont
14627,"tent here, cont",e,13476,14882,"tent here, conte"
14628,"ent here', mak",i,14472,14883,"ent here', maki"
14629,ing it look ,l,13232,14884,ing it look l
14630,like readable En,g,14427,14885,like readable Eng
14631,glish. Many d,e,11117,14886,glish. Many de
14632,esktop publishing pa,c,14429,14887,esktop publishing pac
14633,ckages and w,e,14197,14888,ckages and we
14634,eb page edito,r,14010,14889,eb page editor
14635,rs now use Lo,r,14662,14890,rs now use Lor
14636,rem Ipsum as their, ,12220,14891,rem Ipsum as their 
14637, default, ,14664,14892, default 
14638," model text, an",d,14713,14893," model text, and"
14639,d a search fo,r,14203,14894,d a search for
14640,r 'lorem ips,u,14667,14895,r 'lorem ipsu
14641,um' will unco,v,14487,14896,um' will uncov
14642,ver many web sit,e,14669,14897,ver many web site
14643,es still in the,i,13495,14898,es still in thei
14644,ir infancy,.,10265,14899,ir infancy.
14645,. Various ve,r,14672,14900,. Various ver
14646,rsions have ev,o,14721,14901,rsions have evo
14647,olved over the, ,14674,14902,olved over the 
14648," years, s",o,10270,14903," years, so"
14649,ometimes by ac,c,14676,14904,ometimes by acc
14650,"cident, sometime",s,14447,14905,"cident, sometimes"
14651,s on purp,o,5243,14906,s on purpo
14652,ose (inject,e,14498,14907,ose (injecte
14653,ed humour and t,h,14450,14908,ed humour and th
14654,"he like).
",I,13793,14909,"he like).
I"
14655,It is a long establishe,d,14405,14910,It is a long established
14656,d fact that a ,r,12502,14911,d fact that a r
14657,reader will be, ,11645,14912,reader will be 
14658, distracted by, ,14686,14913, distracted by 
14659, the readable co,n,13749,14914, the readable con
14660,ntent of a page ,w,10811,14915,ntent of a page w
14661,when looking, ,13751,14916,when looking 
14662, at its l,a,13991,14917, at its la
14663,ayout. The p,o,14414,14918,ayout. The po
14664,oint of usin,g,12972,14919,oint of using
14665,g Lorem Ipsum ,i,10587,14920,g Lorem Ipsum i
14666,is that it has, ,13995,14921,is that it has 
14667, a more-or-l,e,11716,14922, a more-or-le
14668,ess normal di,s,12775,14923,ess normal dis
14669,stribution o,f,13998,14924,stribution of
14670,"f letters, as", ,13950,14925,"f letters, as "
14671, opposed to ,u,14237,14926, opposed to u
14672,using 'Content, ,14001,14927,using 'Content 
14673," here, conten",t,14701,14928," here, content"
14674,"t here', m",a,14425,14929,"t here', ma"
14675,aking it look, ,14241,14930,aking it look 
14676, like readabl,e,14193,14931, like readable
14677,e English., ,13957,14932,e English. 
14678, Many de,s,6570,14933, Many des
14679,sktop publishing p,a,13770,14934,sktop publishing pa
14680,ackages and w,e,14660,14935,ackages and we
14681,eb page editor,s,14889,14936,eb page editors
14682,s now use Lor,e,11122,14937,s now use Lore
14683,em Ipsum as thei,r,13043,14938,em Ipsum as their
14684,r default ,m,14712,14939,r default m
14685,"model text, and ",a,14435,14940,"model text, and a"
14686,a search f,o,10016,14941,a search fo
14687,or 'lorem ipsu,m,14253,14942,or 'lorem ipsum
14688,m' will u,n,11741,14943,m' will un
14689,ncover many ,w,13969,14944,ncover many w
14690,web sites st,i,9655,14945,web sites sti
14691,ill in their ,i,10557,14946,ill in their i
14692,infancy. Vari,o,12018,14947,infancy. Vario
14693,ous versions, ,13003,14948,ous versions 
14694, have evol,v,12491,14949, have evolv
14695,ved over the, ,7369,14950,ved over the 
14696," years, so",m,14903,14951," years, som"
14697,metimes by ac,c,14495,14952,metimes by acc
14698,"cident, sometimes", ,14905,14953,"cident, sometimes "
14699, on purp,o,6195,14954, on purpo
14700,ose (injecte,d,14907,14955,ose (injected
14701,d humour an,d,14728,14956,d humour and
14702,"d the like).
T",h,13555,14957,"d the like).
Th"
14703,here are man,y,14730,14958,here are many
14704,y variat,i,12813,14959,y variati
14705,ions of p,a,9107,14960,ions of pa
14706,assages of L,o,14733,14961,assages of Lo
14707,orem Ipsum availa,b,14273,14962,orem Ipsum availab
14708,"ble, but ",t,12818,14963,"ble, but t"
14709,the majori,t,14275,14964,the majorit
14710,ty have s,u,14508,14965,ty have su
14711,uffered, ,14738,14966,uffered 
14712, alterati,o,14510,14967, alteratio
14713,on in so,m,10646,14968,on in som
14714,me form,",",14280,14969,"me form,"
14715,", by injecte",d,14513,14970,", by injected"
14716,"d humour,", ,14800,14971,"d humour, "
14717, or randomi,s,14045,14972, or randomis
14718,sed words w,h,13810,14973,sed words wh
14719,hich don't, ,14746,14974,hich don't 
14720, look even s,l,13812,14975, look even sl
14721,lightly be,l,14748,14976,lightly bel
14722,lievable., ,11782,14977,lievable. 
14723, If yo,u,12318,14978, If you
14724,u are go,i,13816,14979,u are goi
14725,ing to use a, ,14752,14980,ing to use a 
14726, passage of, ,12838,14981, passage of 
14727," Lorem Ipsum, you ",n,13340,14982," Lorem Ipsum, you n"
14728,need t,o,12583,14983,need to
14729,o be sur,e,14756,14984,o be sure
14730,e there is,n,14296,14985,e there isn
14731,n't anythin,g,13095,14986,n't anything
